Account_id,Name,Timestamp,Credit/Debit,Amount
1201895,DT9,8/23/2014,C,$22
1201896,9/.,3/5/2012,C,$36
1201897,:?Y,12/2/2012,C,$8
1201898,M9@,12/16/2012,D,$7
1201899,;CN,2/28/2012,D,$50
1201900,ONS,8/1/2014,C,$24
1201901,-NW,12/5/2013,D,$47
1201902,6.A,3/24/2013,C,$18
1201903,L36,6/27/2012,C,$49
1201904,.DV,9/2/2013,D,$29
1201905,F0V,11/21/2014,C,$21
1201906,V8V,7/23/2012,D,$27
1201907,7U2,3/10/2014,C,$10
1201908,CUR,12/14/2013,C,$1
1201909,R</,4/16/2013,C,$18
1201910,8P5,2/21/2013,D,$9
1201911,Q7D,1/27/2014,C,$14
1201912,T9G,5/22/2014,C,$13
1201913,P=7,1/26/2014,D,$20
1201914,PXX,11/7/2014,C,$16
1201915,02-,4/10/2013,D,$13
1201916,BN>,8/16/2012,C,$37
1201917,UTD,6/16/2012,C,$20
1201918,GW8,1/4/2012,C,$42
1201919,ZZ?,12/16/2013,D,$34
1201920,TO/,2/16/2013,D,$15
1201921,B3B,6/28/2012,C,$9
1201922,JF6,2/20/2014,D,$44
1201923,KIA,4/7/2014,C,$24
1201924,47T,4/27/2013,C,$21
1201925,>:P,2/10/2014,D,$7
1201926,SS8,1/20/2012,C,$4
1201927,=3N,1/22/2013,D,$24
1201928,MC.,11/27/2014,C,$34
1201929,0M1,6/9/2012,C,$33
1201930,GM3,8/2/2013,C,$7
1201931,/>=,2/25/2012,D,$17
1201932,NG2,8/10/2013,C,$6
1201933,7HC,8/4/2012,C,$33
1201934,=09,8/17/2014,D,$33
1201935,<41,3/26/2014,C,$42
1201936,HD=,1/3/2012,D,$16
1201937,;UJ,11/27/2013,C,$4
1201938,<PZ,6/4/2013,C,$16
1201939,8?F,10/24/2012,C,$41
1201940,1O>,1/17/2012,D,$33
1201941,2CL,3/17/2013,D,$33
1201942,:;V,2/13/2014,C,$35
1201943,4F0,1/13/2014,D,$13
1201944,R2F,5/5/2012,C,$41
1201945,UXW,11/28/2013,C,$29
1201946,JHQ,8/1/2013,D,$17
1201947,16N,8/19/2014,C,$16
1201948,NJ1,12/3/2014,D,$50
1201949,E/7,5/10/2014,C,$15
1201950,YQS,5/27/2013,C,$2
1201951,==9,6/11/2014,C,$31
1201952,CBV,12/6/2014,D,$49
1201953,.AH,5/2/2013,C,$5
1201954,?LY,3/28/2012,C,$43
1201955,N0?,9/1/2013,D,$24
1201956,JT9,9/1/2014,C,$5
1201957,FAZ,4/21/2012,D,$43
1201958,0WA,2/22/2013,C,$9
1201959,XMG,12/17/2014,C,$33
1201960,NH.,5/24/2013,C,$13
1201961,PL?,9/26/2013,D,$43
1201962,039,4/2/2014,D,$28
1201963,=?Z,10/19/2012,C,$25
1201964,@T3,11/23/2014,D,$8
1201965,EHI,9/5/2012,C,$16
1201966,TZ:,7/1/2013,C,$23
1201967,.AR,8/15/2012,D,$14
1201968,>AZ,12/13/2014,C,$29
1201969,ZHY,6/8/2013,D,$17
1201970,63M,6/14/2014,C,$37
1201971,ZH/,9/26/2014,C,$43
1201972,LMI,7/16/2012,C,$18
1201973,;YZ,12/18/2013,D,$34
1201974,UBP,5/21/2014,C,$24
1201975,2-R,9/27/2012,C,$49
1201976,0-G,9/21/2013,D,$32
1201977,7L9,9/7/2013,C,$3
1201978,DYK,4/15/2012,D,$26
1201979,1EF,6/13/2013,C,$48
1201980,;MZ,6/11/2014,C,$44
1201981,L/A,5/10/2014,C,$23
1201982,GY3,2/5/2013,D,$26
1201983,UUG,4/19/2013,D,$12
1201984,<;D,4/20/2014,C,$34
1201985,C6O,3/19/2012,D,$7
1201986,XF2,7/22/2012,C,$44
1201987,H<A,3/22/2012,C,$16
1201988,VGU,8/14/2014,D,$13
1201989,1:I,10/26/2014,C,$20
1201990,H3.,8/11/2012,D,$1
1201991,E@1,2/8/2013,C,$32
1201992,PSE,1/20/2013,C,$34
1201993,CG3,10/5/2012,C,$15
1201994,XZW,6/22/2013,D,$19
1201995,F?2,5/6/2012,C,$41
1201996,JNU,2/3/2012,C,$10
1201997,3L=,9/12/2012,D,$10
1201998,H-S,11/18/2013,C,$27
1201999,NJB,12/4/2013,D,$29
1202000,U7J,5/14/2012,C,$31
1202001,H./,5/6/2013,C,$26
1202002,WIS,11/2/2013,C,$5
1202003,PRU,12/8/2012,D,$31
1202004,I<T,4/10/2014,D,$31
1202005,GDK,7/14/2012,C,$26
1202006,F1I,12/14/2013,D,$43
1202007,>6N,11/5/2012,C,$49
1202008,S<Y,10/6/2012,C,$22
1202009,O?T,2/22/2012,D,$48
1202010,MLV,7/8/2013,C,$22
1202011,:YW,1/5/2014,D,$12
1202012,YP0,2/10/2014,C,$33
1202013,?L@,8/23/2014,C,$17
1202014,D-C,3/14/2014,C,$29
1202015,C6;,2/23/2013,D,$7
1202016,6LQ,11/8/2014,C,$5
1202017,3YQ,5/21/2014,C,$50
1202018,2.@,7/18/2014,D,$50
1202019,-Q=,2/18/2014,C,$26
1202020,ZA<,9/16/2014,D,$42
1202021,JLY,3/19/2014,C,$21
1202022,:WV,6/18/2012,C,$23
1202023,LT-,1/3/2012,C,$35
1202024,J.O,6/20/2012,D,$39
1202025,S4>,7/25/2013,D,$25
1202026,A;D,11/8/2013,C,$20
1202027,SI=,5/21/2014,D,$38
1202028,1.F,6/17/2014,C,$14
1202029,Q4L,7/6/2013,C,$44
1202030,K6K,8/1/2013,D,$36
1202031,LGW,4/13/2014,C,$19
1202032,WO2,8/12/2012,D,$8
1202033,/?C,2/15/2012,C,$12
1202034,HMD,2/13/2013,C,$14
1202035,97/,1/9/2012,C,$3
1202036,4FQ,12/15/2013,D,$9
1202037,RY.,7/2/2012,C,$39
1202038,X76,4/13/2014,C,$12
1202039,BQ3,8/1/2014,D,$9
1202040,47G,1/7/2013,C,$40
1202041,P=L,9/19/2012,D,$21
1202042,=>@,4/11/2013,C,$39
1202043,Y>T,9/10/2012,C,$35
1202044,SU1,8/8/2013,C,$15
1202045,OGB,2/7/2012,D,$32
1202046,MLI,12/22/2012,D,$5
1202047,7ED,3/11/2013,C,$49
1202048,0O9,2/27/2012,D,$38
1202049,DS?,4/18/2012,C,$30
1202050,:UF,4/23/2012,C,$25
1202051,>JF,1/5/2012,D,$6
1202052,G@;,4/22/2012,C,$10
1202053,UY>,4/6/2013,D,$15
1202054,ZR<,5/4/2012,C,$19
1202055,-5;,1/8/2014,C,$42
1202056,4JM,4/11/2012,C,$38
1202057,R;R,9/25/2014,D,$43
1202058,O/1,7/28/2012,C,$23
1202059,:;B,6/23/2012,C,$26
1202060,22C,12/25/2013,D,$49
1202061,QM:,10/16/2013,C,$8
1202062,6=I,1/17/2013,D,$46
1202063,VIZ,8/11/2012,C,$4
1202064,2=O,7/26/2013,C,$27
1202065,EJO,4/5/2013,C,$44
1202066,JTF,6/4/2013,D,$40
1202067,PN<,5/26/2013,D,$3
1202068,KXW,4/6/2012,C,$18
1202069,P6Y,11/16/2012,D,$50
1202070,>.>,10/27/2012,C,$21
1202071,AE8,12/1/2012,C,$7
1202072,005,2/27/2014,D,$31
1202073,6AC,12/23/2013,C,$2
1202074,H:/,12/12/2013,D,$41
1202075,;8?,2/16/2014,C,$19
1202076,/7/,6/25/2013,C,$12
1202077,0-5,1/7/2012,C,$41
1202078,DS:,1/10/2012,D,$35
1202079,O>4,6/13/2012,C,$48
1202080,.5Y,11/5/2012,C,$24
1202081,B8G,4/6/2012,D,$37
1202082,8UT,5/1/2012,C,$44
1202083,<OC,2/20/2013,D,$41
1202084,K?D,5/26/2013,C,$48
1202085,R?=,10/21/2013,C,$37
1202086,J7H,12/16/2013,C,$47
1202087,RZL,1/25/2014,D,$46
1202088,V04,3/1/2014,D,$31
1202089,>9M,7/27/2013,C,$21
1202090,KYY,2/3/2013,D,$22
1202091,K5N,12/14/2013,C,$8
1202092,HJG,12/27/2014,C,$11
1202093,7/L,6/20/2012,D,$33
1202094,<<T,3/18/2013,C,$49
1202095,OSZ,6/10/2013,D,$35
1202096,CN9,4/6/2012,C,$35
1202097,R@K,1/18/2012,C,$45
1202098,3H:,9/20/2014,C,$40
1202099,K7T,11/22/2013,D,$24
1202100,6-;,10/4/2014,C,$1
1202101,F@3,6/25/2013,C,$42
1202102,I6:,6/7/2013,D,$18
1202103,=G9,3/18/2012,C,$38
1202104,Y.0,6/12/2014,D,$34
1202105,XAK,10/9/2013,C,$49
1202106,.T-,5/14/2013,C,$10
1202107,E9E,11/25/2014,C,$19
1202108,LN2,6/4/2013,D,$21
1202109,Y9<,5/15/2014,D,$4
1202110,02L,2/24/2014,C,$47
1202111,NZZ,5/10/2014,D,$35
1202112,T2E,6/24/2013,C,$37
1202113,NS/,5/24/2012,C,$37
1202114,4YB,5/19/2013,D,$25
1202115,?HG,2/27/2012,C,$14
1202116,IQD,2/11/2012,D,$19
1202117,-:;,11/18/2014,C,$1
1202118,M02,1/23/2014,C,$33
1202119,JVC,10/20/2012,C,$48
1202120,H?J,10/27/2014,D,$5
1202121,V82,4/16/2014,C,$14
1202122,KR8,12/6/2012,C,$1
1202123,QJ5,1/25/2014,D,$27
1202124,BK?,8/18/2013,C,$50
1202125,AN6,12/9/2012,D,$17
1202126,W6-,8/4/2012,C,$13
1202127,@8R,4/18/2013,C,$23
1202128,5IO,11/3/2012,C,$5
1202129,KBT,4/11/2014,D,$46
1202130,IS=,8/19/2013,D,$11
1202131,RPT,6/21/2013,C,$7
1202132,2LT,11/4/2014,D,$26
1202133,09:,9/14/2014,C,$20
1202134,>EW,7/21/2013,C,$44
1202135,TVW,8/26/2012,D,$9
1202136,FWQ,8/25/2012,C,$4
1202137,961,9/20/2012,D,$1
1202138,S>S,10/2/2014,C,$41
1202139,?/B,11/23/2013,C,$16
1202140,-2W,3/18/2013,C,$21
1202141,0U>,7/27/2014,D,$6
1202142,JF/,2/2/2014,C,$23
1202143,>/A,4/3/2013,C,$36
1202144,U/@,5/19/2012,D,$45
1202145,/MW,2/11/2013,C,$40
1202146,=IR,4/13/2014,D,$48
1202147,<CL,5/7/2014,C,$15
1202148,4QK,1/23/2013,C,$10
1202149,C34,12/3/2013,C,$29
1202150,?G5,4/7/2014,D,$16
1202151,RFN,12/1/2013,D,$10
1202152,;6F,8/23/2013,C,$4
1202153,W9.,10/4/2013,D,$15
1202154,7:A,5/15/2012,C,$22
1202155,NO:,5/17/2012,C,$9
1202156,LQG,3/6/2013,D,$6
1202157,ZGS,3/5/2012,C,$2
1202158,@V3,2/6/2012,D,$48
1202159,U@K,3/23/2013,C,$25
1202160,1RU,7/12/2013,C,$30
1202161,MRX,5/26/2013,C,$46
1202162,N?8,12/2/2013,D,$37
1202163,:H/,10/6/2014,C,$32
1202164,52I,5/6/2013,C,$34
1202165,QYF,5/25/2013,D,$15
1202166,GXG,5/24/2014,C,$24
1202167,T6A,1/8/2013,D,$11
1202168,2Y7,6/18/2012,C,$39
1202169,5EZ,12/1/2012,C,$3
1202170,:P?,11/8/2012,C,$19
1202171,NYM,9/6/2013,D,$43
1202172,>/T,9/17/2012,D,$41
1202173,X<2,6/17/2013,C,$30
1202174,6-E,2/28/2014,D,$17
1202175,CXS,10/21/2013,C,$25
1202176,HQY,8/10/2014,C,$4
1202177,1.6,5/8/2013,D,$32
1202178,5NQ,1/16/2012,C,$34
1202179,:.C,3/23/2014,D,$46
1202180,N5R,6/16/2014,C,$42
1202181,1WI,2/9/2014,C,$9
1202182,DE6,1/5/2014,C,$29
1202183,:S.,10/3/2013,D,$48
1202184,DHK,5/15/2013,C,$47
1202185,T0?,6/10/2013,C,$38
1202186,J/I,1/5/2013,D,$44
1202187,S<T,11/1/2012,C,$20
1202188,2Q5,12/15/2014,D,$37
1202189,X;/,9/24/2013,C,$3
1202190,YU-,5/21/2013,C,$47
1202191,;</,2/9/2014,C,$6
1202192,5RF,7/15/2013,D,$42
1202193,RBH,3/17/2014,D,$44
1202194,F<O,1/25/2012,C,$11
1202195,WF;,3/13/2012,D,$25
1202196,U/T,2/21/2012,C,$8
1202197,D0V,9/3/2013,C,$14
1202198,SN.,4/28/2012,D,$49
1202199,H--,1/21/2014,C,$10
1202200,8DI,4/26/2014,D,$45
1202201,;FL,2/2/2013,C,$32
1202202,C1E,7/11/2012,C,$40
1202203,?5D,7/24/2012,C,$42
1202204,:W<,7/4/2012,D,$37
1202205,2RX,5/12/2013,C,$24
1202206,QLV,6/15/2014,C,$11
1202207,9AH,4/5/2014,D,$7
1202208,2V-,12/19/2013,C,$13
1202209,@4Z,4/26/2012,D,$31
1202210,9>L,2/28/2012,C,$34
1202211,8V8,1/28/2012,C,$33
1202212,.35,12/7/2014,C,$32
1202213,YAN,6/13/2014,D,$45
1202214,MO-,7/24/2014,D,$3
1202215,HE6,3/18/2012,C,$35
1202216,7O4,12/5/2013,D,$2
1202217,V-4,1/4/2014,C,$37
1202218,EAE,3/2/2014,C,$24
1202219,SA3,4/9/2014,D,$31
1202220,IZ5,11/2/2012,C,$26
1202221,KZJ,6/16/2013,D,$7
1202222,<5;,3/25/2014,C,$1
1202223,6BJ,12/17/2012,C,$31
1202224,N5N,8/14/2012,C,$7
1202225,LT3,10/12/2012,D,$36
1202226,@7Q,8/24/2013,C,$11
1202227,APN,10/26/2014,C,$23
1202228,J-V,12/15/2013,D,$1
1202229,KGA,9/3/2014,C,$48
1202230,LD7,8/23/2014,D,$25
1202231,2@@,9/9/2014,C,$11
1202232,01Y,1/15/2012,C,$21
1202233,ZTV,10/14/2013,C,$8
1202234,=->,1/4/2014,D,$33
1202235,J2>,11/28/2014,D,$12
1202236,K<:,5/22/2014,C,$43
1202237,V2>,1/23/2013,D,$21
1202238,T6I,6/8/2012,C,$19
1202239,A2O,11/21/2014,C,$7
1202240,SP0,4/2/2013,D,$1
1202241,5;T,11/3/2012,C,$48
1202242,FT6,12/28/2013,D,$38
1202243,Q@L,7/24/2012,C,$43
1202244,YU>,6/2/2013,C,$10
1202245,IIV,1/1/2012,C,$32
1202246,Y=/,1/3/2014,D,$23
1202247,?NG,9/1/2013,C,$36
1202248,IN/,8/4/2014,C,$40
1202249,0R.,6/11/2012,D,$17
1202250,O23,10/18/2014,C,$33
1202251,DQ3,6/13/2012,D,$25
1202252,=Z/,10/27/2013,C,$8
1202253,V9Z,11/27/2012,C,$9
1202254,QI4,3/22/2013,C,$45
1202255,NYA,9/25/2012,D,$23
1202256,J7A,9/8/2012,D,$9
1202257,3D1,4/18/2012,C,$45
1202258,:16,1/24/2012,D,$33
1202259,5B9,10/18/2013,C,$12
1202260,0J2,8/20/2013,C,$44
1202261,TLK,9/16/2014,D,$13
1202262,O1L,9/7/2014,C,$9
1202263,Q05,7/25/2014,D,$1
1202264,;6E,1/10/2014,C,$31
1202265,AOK,7/20/2012,C,$41
1202266,W9H,3/28/2013,C,$43
1202267,-=9,12/12/2013,D,$5
1202268,PQD,8/12/2014,C,$44
1202269,ZTN,7/19/2013,C,$37
1202270,FY7,9/13/2013,D,$49
1202271,L/@,5/25/2013,C,$37
1202272,P02,5/16/2013,D,$32
1202273,@N0,1/4/2014,C,$44
1202274,3Q<,4/24/2012,C,$44
1202275,E;9,4/17/2014,C,$13
1202276,S..,1/22/2013,D,$46
1202277,T;K,10/24/2014,D,$18
1202278,2HA,10/21/2014,C,$16
1202279,;>T,5/2/2014,D,$4
1202280,ZP<,2/24/2014,C,$33
1202281,THD,9/9/2014,C,$23
1202282,13T,8/13/2012,D,$7
1202283,54U,11/22/2014,C,$28
1202284,98>,5/7/2014,D,$13
1202285,Z4P,10/2/2012,C,$37
1202286,V5X,1/10/2013,C,$6
1202287,/>T,7/8/2012,C,$32
1202288,0:J,10/6/2014,D,$15
1202289,KKA,10/22/2013,C,$45
1202290,2AT,6/4/2013,C,$25
1202291,W20,5/1/2012,D,$1
1202292,3VC,11/26/2012,C,$17
1202293,L/F,5/17/2013,D,$6
1202294,COH,8/14/2014,C,$49
1202295,U3P,5/17/2012,C,$37
1202296,UUM,10/26/2012,C,$42
1202297,1<2,9/10/2012,D,$33
1202298,>8S,11/15/2012,D,$45
1202299,7UW,8/5/2013,C,$1
1202300,SKL,1/27/2013,D,$46
1202301,391,4/11/2012,C,$41
1202302,ALS,2/19/2012,C,$49
1202303,QA:,9/18/2014,D,$11
1202304,D6L,6/24/2012,C,$24
1202305,EOJ,1/27/2013,D,$35
1202306,0V-,3/4/2013,C,$32
1202307,=VU,2/20/2013,C,$8
1202308,=.>,2/8/2012,C,$9
1202309,4V7,2/23/2014,D,$35
1202310,GR7,9/18/2012,C,$13
1202311,<1/,11/28/2013,C,$50
1202312,K8C,4/22/2012,D,$5
1202313,VAC,11/27/2014,C,$42
1202314,V=R,6/19/2013,D,$1
1202315,LN/,6/23/2012,C,$25
1202316,2;K,9/1/2014,C,$12
1202317,V@L,8/10/2014,C,$47
1202318,FKD,4/15/2014,D,$9
1202319,N@3,12/18/2014,D,$32
1202320,O;S,9/24/2014,C,$8
1202321,RB7,5/26/2012,D,$11
1202322,/S;,3/21/2012,C,$38
1202323,/<<,3/19/2013,C,$49
1202324,VM-,3/3/2013,D,$43
1202325,ID4,10/16/2014,C,$39
1202326,UXM,5/11/2013,D,$11
1202327,=A>,8/24/2014,C,$23
1202328,4HP,2/12/2012,C,$3
1202329,5WS,12/12/2012,C,$32
1202330,YPX,9/10/2012,D,$20
1202331,>-K,10/26/2014,C,$10
1202332,CWK,11/20/2012,C,$21
1202333,EQM,4/2/2014,D,$32
1202334,W4/,6/11/2014,C,$7
1202335,YGQ,1/17/2013,D,$3
1202336,N7N,7/12/2013,C,$14
1202337,LQX,12/10/2013,C,$46
1202338,INU,2/5/2014,C,$17
1202339,OU6,6/10/2014,D,$33
1202340,3PS,6/15/2013,D,$23
1202341,XJR,1/28/2013,C,$46
1202342,.>D,7/21/2012,D,$27
1202343,OVO,5/13/2012,C,$49
1202344,M0F,8/22/2014,C,$47
1202345,8QT,6/3/2014,D,$35
1202346,8RM,8/26/2012,C,$37
1202347,GZQ,8/20/2013,D,$37
1202348,UYR,2/27/2014,C,$12
1202349,HHT,12/15/2013,C,$46
1202350,X6.,8/26/2014,C,$2
1202351,>MX,3/6/2012,D,$25
1202352,50=,11/4/2014,C,$43
1202353,G1E,8/4/2014,C,$43
1202354,OJQ,3/12/2012,D,$41
1202355,O2H,10/22/2014,C,$15
1202356,L-5,9/15/2013,D,$50
1202357,<0T,12/18/2013,C,$20
1202358,8F8,1/13/2012,C,$33
1202359,BZ=,10/26/2013,C,$12
1202360,K<L,8/26/2014,D,$18
1202361,=?;,12/14/2013,D,$3
1202362,<I@,11/26/2013,C,$25
1202363,5-Z,12/15/2013,D,$29
1202364,R;7,2/11/2013,C,$27
1202365,L4I,6/19/2014,C,$2
1202366,B8J,5/24/2012,D,$34
1202367,USU,6/22/2012,C,$16
1202368,<<D,2/19/2013,D,$42
1202369,C>V,8/13/2014,C,$35
1202370,0@;,8/3/2014,C,$1
1202371,<TI,7/21/2012,C,$1
1202372,VGS,1/28/2012,D,$6
1202373,VJG,9/7/2014,C,$23
1202374,9<6,11/19/2012,C,$32
1202375,4->,1/8/2012,D,$10
1202376,H-F,11/15/2014,C,$32
1202377,T<P,3/25/2013,D,$10
1202378,KJX,12/11/2013,C,$12
1202379,RXL,3/27/2014,C,$41
1202380,<=-,7/28/2013,C,$31
1202381,YG1,2/23/2012,D,$27
1202382,0L0,11/9/2014,D,$29
1202383,Y.R,3/19/2012,C,$34
1202384,8=L,3/21/2013,D,$48
1202385,410,3/28/2014,C,$49
1202386,OQC,6/25/2014,C,$9
1202387,.UN,4/13/2014,D,$45
1202388,PLY,11/12/2013,C,$40
1202389,X3>,2/7/2012,D,$24
1202390,M2U,8/18/2012,C,$40
1202391,UV;,8/2/2013,C,$43
1202392,:0?,4/14/2012,C,$7
1202393,.FB,4/5/2013,D,$48
1202394,RFW,2/27/2013,C,$16
1202395,Z3U,3/7/2012,C,$42
1202396,D1?,4/7/2013,D,$30
1202397,?<K,10/1/2013,C,$38
1202398,FWR,6/28/2012,D,$35
1202399,:0?,4/1/2014,C,$43
1202400,S;T,2/19/2013,C,$39
1202401,J?K,6/28/2013,C,$40
1202402,56W,10/3/2013,D,$23
1202403,30:,12/24/2014,D,$50
1202404,;UJ,2/27/2013,C,$15
1202405,4K2,6/14/2012,D,$3
1202406,7V?,10/16/2013,C,$18
1202407,@ZZ,7/17/2012,C,$4
1202408,/WD,3/11/2014,D,$15
1202409,2BL,3/9/2012,C,$35
1202410,>NW,11/20/2013,D,$39
1202411,KA9,1/21/2014,C,$1
1202412,ZKL,12/27/2012,C,$20
1202413,Y0:,3/22/2012,C,$41
1202414,DPW,6/11/2013,D,$34
1202415,8FI,2/26/2014,C,$15
1202416,/LV,3/1/2012,C,$44
1202417,=-6,3/15/2013,D,$41
1202418,3K0,6/3/2012,C,$29
1202419,.YR,5/5/2012,D,$50
1202420,REP,1/13/2013,C,$13
1202421,B;/,11/9/2014,C,$1
1202422,6BN,1/21/2014,C,$23
1202423,TPR,3/26/2013,D,$9
1202424,S;.,8/3/2012,D,$3
1202425,MQ8,5/3/2013,C,$7
1202426,NYR,5/9/2014,D,$18
1202427,6V9,12/1/2013,C,$9
1202428,PEU,1/15/2013,C,$12
1202429,Q-M,5/11/2013,D,$26
1202430,VVS,12/7/2014,C,$24
1202431,163,1/9/2014,D,$1
1202432,<?U,9/20/2012,C,$25
1202433,6>V,12/20/2014,C,$4
1202434,NY5,4/7/2014,C,$16
1202435,OY0,11/18/2012,D,$23
1202436,Y:Q,11/10/2014,C,$37
1202437,QL2,1/6/2014,C,$37
1202438,A5>,11/9/2013,D,$29
1202439,Z5R,11/6/2014,C,$20
1202440,KKQ,9/7/2013,D,$27
1202441,BA6,8/2/2012,C,$16
1202442,9KF,9/6/2014,C,$13
1202443,@;T,7/26/2012,C,$27
1202444,:RE,1/3/2014,D,$41
1202445,OU;,3/19/2014,D,$16
1202446,TYO,2/6/2013,C,$12
1202447,?M/,12/10/2014,D,$44
1202448,0;J,9/6/2013,C,$24
1202449,A5F,3/23/2013,C,$27
1202450,IR5,3/8/2014,D,$29
1202451,P62,12/13/2013,C,$19
1202452,GYF,5/10/2014,D,$32
1202453,LU>,9/9/2013,C,$21
1202454,2AR,2/23/2014,C,$23
1202455,MK1,2/21/2014,C,$16
1202456,J9/,6/9/2012,D,$33
1202457,>1:,9/23/2014,C,$50
1202458,NL.,12/3/2012,C,$30
1202459,O4B,2/9/2012,D,$29
1202460,C08,4/4/2014,C,$4
1202461,I88,6/1/2012,D,$26
1202462,XZ:,8/10/2013,C,$16
1202463,R:N,11/25/2012,C,$7
1202464,=<=,12/7/2013,C,$2
1202465,RIG,10/6/2014,D,$39
1202466,?RM,4/12/2013,D,$4
1202467,Q04,5/2/2014,C,$47
1202468,GSA,5/7/2014,D,$24
1202469,7DX,10/24/2013,C,$4
1202470,0ZI,8/17/2013,C,$39
1202471,ILG,1/22/2014,D,$13
1202472,U0<,3/25/2012,C,$1
1202473,O<P,9/13/2012,D,$10
1202474,VPN,12/19/2012,C,$11
1202475,NQE,4/24/2012,C,$34
1202476,>Z4,8/7/2012,C,$35
1202477,EPI,12/7/2014,D,$6
1202478,3>=,11/8/2014,C,$42
1202479,3.W,4/23/2013,C,$44
1202480,;UB,3/5/2012,D,$33
1202481,8PP,8/10/2014,C,$6
1202482,V<<,11/2/2014,D,$4
1202483,PKT,9/9/2013,C,$5
1202484,6;>,4/12/2013,C,$9
1202485,R4L,5/14/2012,C,$3
1202486,G=/,11/20/2012,D,$37
1202487,2-2,5/21/2014,D,$46
1202488,AI?,12/17/2014,C,$15
1202489,GW:,6/11/2014,D,$2
1202490,25N,7/16/2014,C,$14
1202491,<NG,9/9/2013,C,$46
1202492,.3V,12/22/2013,D,$18
1202493,P><,9/21/2012,C,$14
1202494,3.Y,7/13/2012,D,$10
1202495,4K0,8/19/2014,C,$2
1202496,9P-,12/6/2014,C,$32
1202497,LV.,7/5/2013,C,$27
1202498,JDD,1/1/2013,D,$9
1202499,85.,1/8/2014,C,$49
1202500,<OS,1/21/2014,C,$12
1202501,@F4,11/22/2013,D,$1
1202502,D:<,8/4/2013,C,$9
1202503,IJZ,10/16/2014,D,$37
1202504,>3I,2/8/2013,C,$49
1202505,2<R,5/14/2014,C,$42
1202506,/YJ,5/9/2013,C,$40
1202507,SO2,9/19/2013,D,$29
1202508,R:O,12/18/2013,D,$19
1202509,/WW,3/20/2014,C,$26
1202510,N@I,4/3/2013,D,$37
1202511,Y2H,12/8/2012,C,$9
1202512,K-O,6/26/2013,C,$37
1202513,:1.,8/21/2012,D,$36
1202514,.44,7/1/2014,C,$46
1202515,X;J,2/22/2013,D,$2
1202516,<Q@,5/3/2013,C,$37
1202517,03/,5/19/2012,C,$37
1202518,WX:,5/15/2014,C,$17
1202519,2=5,8/15/2014,D,$10
1202520,SB=,2/15/2012,C,$50
1202521,;SD,5/26/2013,C,$8
1202522,IVG,1/4/2014,D,$23
1202523,9KI,2/25/2014,C,$36
1202524,B.=,7/23/2014,D,$48
1202525,X1L,7/8/2012,C,$41
1202526,ETC,9/6/2014,C,$25
1202527,KS7,4/26/2013,C,$29
1202528,O;X,11/7/2014,D,$32
1202529,COZ,12/15/2013,D,$23
1202530,8G0,6/12/2013,C,$3
1202531,6XG,9/11/2012,D,$48
1202532,ZYM,6/2/2013,C,$14
1202533,Q92,10/27/2013,C,$29
1202534,1.2,5/24/2014,D,$24
1202535,8NE,12/19/2012,C,$7
1202536,R/1,5/24/2012,D,$49
1202537,?UT,6/16/2012,C,$4
1202538,=.J,6/6/2014,C,$6
1202539,T0<,1/18/2013,C,$9
1202540,G@4,10/17/2013,D,$25
1202541,CP8,9/15/2013,C,$37
1202542,6.G,5/27/2012,C,$49
1202543,MOJ,4/7/2012,D,$4
1202544,0R7,5/7/2013,C,$39
1202545,K>N,1/14/2012,D,$2
1202546,1Q9,8/19/2012,C,$12
1202547,/.S,2/9/2012,C,$29
1202548,;JG,3/2/2013,C,$30
1202549,D2:,8/12/2013,D,$22
1202550,E7O,3/27/2012,D,$20
1202551,182,12/17/2012,C,$46
1202552,@F:,11/18/2014,D,$2
1202553,5-G,9/16/2012,C,$31
1202554,=.8,8/11/2012,C,$47
1202555,.YU,6/2/2013,D,$6
1202556,3:9,4/13/2013,C,$31
1202557,MM<,2/2/2014,D,$3
1202558,-HS,5/26/2014,C,$50
1202559,EOV,3/14/2013,C,$12
1202560,2X.,3/11/2013,C,$21
1202561,U@4,6/14/2014,D,$22
1202562,>BG,12/28/2014,C,$31
1202563,0GJ,4/12/2013,C,$41
1202564,6IH,2/15/2012,D,$9
1202565,3C4,9/10/2013,C,$28
1202566,E40,8/6/2012,D,$12
1202567,LIB,9/17/2012,C,$12
1202568,-U0,2/10/2013,C,$12
1202569,5R/,6/10/2014,C,$3
1202570,RX4,9/10/2014,D,$50
1202571,GQ;,9/26/2013,D,$12
1202572,ZP?,4/21/2012,C,$27
1202573,2G-,3/25/2014,D,$42
1202574,G8H,11/28/2013,C,$36
1202575,=1X,2/2/2013,C,$24
1202576,7S/,8/24/2014,D,$36
1202577,G6<,12/4/2013,C,$50
1202578,TZD,9/16/2013,D,$42
1202579,93I,6/6/2013,C,$25
1202580,KKO,8/25/2013,C,$7
1202581,C;8,1/6/2013,C,$28
1202582,S01,3/15/2013,D,$32
1202583,4.O,8/5/2014,C,$1
1202584,42G,7/28/2014,C,$48
1202585,0EZ,7/3/2012,D,$12
1202586,T<B,8/9/2013,C,$35
1202587,9M4,1/8/2012,D,$12
1202588,8X:,6/15/2012,C,$50
1202589,<A2,10/16/2012,C,$43
1202590,XN1,1/27/2014,C,$40
1202591,<HT,1/11/2013,D,$16
